"Amplitude","X"
119.706207,37439
113.166344,37440
104.881760,37441
94.980179,37442
83.614258,37443
70.959221,37444
57.210190,37445
42.579128,37446
27.291609,37447
11.583327,37448
-4.303539,37449
-20.124056,37450
-35.634315,37451
-50.595184,37452
-64.776016,37453
-77.958168,37454
-89.938416,37455
-100.532059,37456
-109.575760,37457
-116.930092,37458
-122.481682,37459
-126.144928,37460
-127.863358,37461
-127.610466,37462
-125.390175,37463
-121.236694,37464
-115.214066,37465
-107.415146,37466
-97.960175,37467
-86.994911,37468
-74.688423,37469
-61.230442,37470
-46.828445,37471
-31.704481,37472
-16.091719,37473
-0.230864,37474
15.633550,37475
31.256935,37476
46.398422,37477
60.824570,37478
74.312965,37479
86.655655,37480
97.662338,37481
107.163338,37482
115.012161,37483
121.087799,37484
125.296593,37485
127.573647,37486
127.883850,37487
126.222427,37488
122.614998,37489
117.117165,37490
109.813705,37491
100.817200,37492
90.266373,37493
78.323875,37494
65.173828,37495
51.018982,37496
36.077557,37497
20.579910,37498
4.764977,37499
-11.123419,37500
-26.840322,37501
-42.143417,37502
-56.796776,37503
-70.574478,37504
-83.264114,37505
-94.670036,37506
-104.616394,37507
-112.949852,37508
-119.541924,37509
-124.290977,37510
-127.123802,37511
-127.996704,37512
-126.896248,37513
-123.839386,37514
-118.873253,37515
-112.074409,37516
-103.547684,37517
-93.424522,37518
-81.861008,37519
-69.035416,37520
-55.145477,37521
-40.405346,37522
-25.042269,37523
-9.293109,37524
6.599326,37525
22.390017,37526
37.835514,37527
52.697689,37528
66.747406,37529
79.768051,37530
91.558891,37531
101.938141,37532
110.745766,37533
117.845993,37534
123.129349,37535
126.514381,37536
127.948898,37537
127.410782,37538
124.908333,37539
120.480125,37540
114.194443,37541
106.148186,37542
96.465401,37543
85.295387,37544
72.810341,37545
59.202751,37546
44.682415,37547
29.473194,37548
13.809576,37549
-2.066949,37550
-17.911608,37551
-33.480118,37552
-48.532452,37553
-62.836544,37554
-76.171867,37555
-88.332825,37556
-99.131920,37557
-108.402672,37558
-116.002136,37559
-121.813164,37560
-125.746155,37561
-127.740479,37562
-127.765381,37563
-125.820480,37564
-121.935768,37565
-116.171127,37566
-108.615440,37567
-99.385201,37568
-88.622696,37569
-76.493866,37570
-63.185711,37571
-48.903397,37572
-33.867123,37573
-18.308708,37574
-2.468022,37575
13.410714,37576
29.082693,37577
44.306293,37578
58.846809,37579
72.480064,37580
84.995872,37581
96.201271,37582
105.923500,37583
114.012672,37584
120.344070,37585
124.820084,37586
127.371712,37587
127.959602,37588
126.574699,37589
123.238350,37590
118.001991,37591
110.946365,37592
102.180237,37593
91.838760,37594
80.081375,37595
67.089355,37596
53.062992,37597
38.218540,37598
22.784859,37599
6.999896,37600
-8.892986,37601
-24.648762,37602
-40.024521,37603
-54.783207,37604
-68.697281,37605
-81.552231,37606
-93.149857,37607
-103.311363,37608
-111.880089,37609
-118.723915,37610
-123.737335,37611
-126.843063,37612
-127.993202,37613
-127.170029,37614
-124.386238,37615
-119.684738,37616
-113.138016,37617
-104.847015,37618
-94.939545,37619
-83.568367,37620
-70.908783,37621
-57.155979,37622
-42.521980,37623
-27.232407,37624
-11.522983,37625
4.364096,37626
20.183893,37627
35.692505,37628
50.650837,37629
64.828270,37630
78.006218,37631
89.981522,37632
100.569550,37633
109.607063,37634
116.954735,37635
122.499268,37636
126.155190,37637
127.866142,37638
127.605728,37639
125.377983,37640
121.217247,37641
115.187653,37642
107.382179,37643
97.921158,37644
86.950455,37645
74.639206,37646
61.177223,37647
46.772049,37648
31.645773,37649
16.031605,37650
0.170272,37651
-15.693686,37652
-31.315689,37653
-46.454887,37654
-60.877876,37655
-74.362289,37656
-86.700241,37657
-97.701500,37658
-107.196465,37659
-115.038742,37660
-121.107430,37661
-125.308968,37662
-127.578575,37663
-127.881256,37664
-126.212357,37665
-122.597595,37666
-117.092705,37667
-109.782555,37668
-100.779861,37669
-90.223404,37670
-78.275940,37671
-65.121674,37672
-50.963406,37673
-36.019417,37674
-20.520103,37675
-4.704426,37676
11.183781,37677
26.899565,37678
42.200626,37679
56.851070,37680
70.625023,37681
83.310120,37682
94.710808,37683
104.651299,37684
112.978348,37685
119.563576,37686
124.305443,37687
127.130859,37688
127.996262,37689
126.888298,37690
123.824051,37691
118.850769,37692
112.045128,37693
103.512054,37694
93.383095,37695
81.814415,37696
68.984383,37697
55.090790,37698
40.347847,37699
24.982845,37700
9.232676,37701
-6.659837,37702
-22.449673,37703
-37.893394,37704
-52.752899,37705
-66.799095,37706
-79.815430,37707
-91.601227,37708
-101.974770,37709
-110.776138,37710
-117.869637,37711
-123.145889,37712
-126.523567,37713
-127.950592,37714
-127.404961,37715
-124.895081,37716
-120.459656,37717
-114.167061,37718
-106.114311,37719
-96.425568,37720
-85.250198,37721
-72.760498,37722
-59.149021,37723
-44.625629,37724
-29.414227,37725
-13.749335,37726
2.127533,37727
17.971601,37728
33.538593,37729
48.588512,37730
62.889328,37731
76.220551,37732
88.376663,37733
99.170242,37734
108.434875,37735
116.027740,37736
121.831757,37737
125.757462,37738
127.744316,37739
127.761696,37740
125.809334,37741
121.917328,37742
116.145676,37743
108.583374,37744
99.347000,37745
88.578964,37746
76.445274,37747
63.133007,37748
48.847393,37749
33.808685,37750
18.248737,37751
2.407441,37752
-13.470971,37753
-29.141697,37754
-44.363136,37755
-58.900612,37756
-72.529999,37757
-85.041168,37758
-96.241226,37759
-105.957504,37760
-114.040199,37761
-120.364700,37762
-124.833496,37763
-127.377693,37764
-127.958061,37765
-126.565666,37766
-123.221962,37767
-117.978508,37768
-110.916130,37769
-102.143730,37770
-91.796547,37771
-80.034103,37772
-67.037743,37773
-53.007847,37774
-38.160706,37775
-22.725231,37776
-6.939393,37777
8.953431,37778
24.708218,37779
40.082069,37780
54.837963,37781
68.748398,37782
81.598923,37783
93.191406,37784
103.347130,37785
111.909508,37786
118.746544,37787
123.752831,37788
126.851173,37789
127.993813,37790
127.163124,37791
124.371925,37792
119.663239,37793
113.109665,37794
104.812241,37795
94.898895,37796
83.522461,37797
70.858330,37798
57.101757,37799
42.464825,37800
27.173199,37801
11.462635,37802
-4.424653,37803
-20.243725,37804
-35.750690,37805
-50.706478,37806
-64.880508,37807
-78.054253,37808
-90.024605,37809
-100.607025,37810
-109.638344,37811
-116.979340,37812
-122.516823,37813
-126.165428,37814
-127.868896,37815
-127.600967,37816
-125.365768,37817
-121.197769,37818
-115.161217,37819
-107.349190,37820
-97.882126,37821
-86.905983,37822
-74.589973,37823
-61.123993,37824
-46.715641,37825
-31.587059,37826
-15.971488,37827
-0.109680,37828
15.753819,37829
31.374437,37830
46.511345,37831
60.931171,37832
74.411598,37833
86.744804,37834
97.740631,37835
107.229561,37836
115.065300,37837
121.127029,37838
125.321312,37839
127.583473,37840
127.878632,37841
126.202248,37842
122.580162,37843
117.068214,37844
109.751389,37845
100.742493,37846
90.180412,37847
78.227989,37848
65.069504,37849
50.907818,37850
35.961269,37851
20.460293,37852
4.643875,37853
-11.244141,37854
-26.958799,37855
-42.257828,37856
-56.905354,37857
-70.675545,37858
-83.356117,37859
-94.751556,37860
-104.686172,37861
-113.006813,37862
-119.585190,37863
-124.319885,37864
-127.137894,37865
-127.995781,37866
-126.880310,37867
-123.808685,37868
-118.828262,37869
-112.015823,37870
-103.476395,37871
-93.341644,37872
-81.767807,37873
-68.933334,37874
-55.036091,37875
-40.290337,37876
-24.923416,37877
-9.172240,37878
6.720346,37879
22.509323,37880
37.951267,37881
52.808102,37882
66.850777,37883
79.862793,37884
91.643539,37885
102.011383,37886
110.806480,37887
117.893242,37888
123.162407,37889
126.532730,37890
127.952263,37891
127.399109,37892
124.881798,37893
120.439148,37894
114.139648,37895
106.080414,37896
96.385704,37897
85.204987,37898
72.710640,37899
59.095280,37900
44.568832,37901
29.355253,37902
13.689093,37903
-2.188117,37904
-18.031591,37905
-33.597065,37906
-48.644566,37907
-62.942093,37908
-76.269226,37909
-88.420486,37910
-99.208542,37911
-108.467064,37912
-116.053314,37913
-121.850327,37914
-125.768738,37915
-127.748131,37916
-127.757988,37917
-125.798157,37918
-121.898857,37919
-116.120201,37920
-108.551277,37921
-99.308784,37922
-88.535217,37923
-76.396667,37924
-63.080292,37925
-48.791382,37926
-33.750240,37927
-18.188761,37928
-2.346859,37929
13.531225,37930
29.200695,37931
44.419968,37932
58.954403,37933
72.579918,37934
85.086441,37935
96.281166,37936
105.991486,37937
114.067703,37938
120.385300,37939
124.846878,37940
127.383644,37941
127.956497,37942
126.556610,37943
123.205551,37944
117.954987,37945
110.885880,37946
102.107201,37947
91.754311,37948
79.986801,37949
66.986122,37950
52.952686,37951
38.102863,37952
22.665598,37953
6.878889,37954
-9.013874,37955
-24.767668,37956
-40.139610,37957
-54.892708,37958
-68.799507,37959
-81.645599,37960
-93.232933,37961
-103.382866,37962
-111.938911,37963
-118.769157,37964
-123.768295,37965
-126.859261,37966
-127.994392,37967
-127.156197,37968
-124.357590,37969
-119.641716,37970
-113.081291,37971
-104.777451,37972
-94.858223,37973
-83.476540,37974
-70.807861,37975
-57.047523,37976
-42.407661,37977
-27.113985,37978
-11.402285,37979
4.485209,37980
20.303553,37981
35.808868,37982
50.762108,37983
64.932732,37984
78.102264,37985
90.067673,37986
100.644470,37987
109.669601,37988
117.003922,37989
122.534355,37990
126.175636,37991
127.871620,37992
127.596169,37993
125.353523,37994
121.178261,37995
115.134758,37996
107.316177,37997
97.843071,37998
86.861488,37999
74.540726,38000
61.070747,38001
46.659222,38002
31.528337,38003
15.911367,38004
0.049087,38005
-15.813950,38006
-31.433178,38007
-46.567791,38008
-60.984451,38009
-74.460892,38010
-86.789352,38011
-97.779747,38012
-107.262634,38013
-115.091827,38014
-121.146606,38015
-125.333626,38016
-127.588341,38017
-127.875984,38018
-126.192116,38019
-122.562706,38020
-117.043701,38021
-109.720200,38022
-100.705101,38023
-90.137398,38024
-78.180023,38025
-65.017319,38026
-50.852219,38027
-35.903114,38028
-20.400478,38029
-4.583322,38030
11.304497,38031
27.018030,38032
42.315018,38033
56.959621,38034
70.726059,38035
83.402092,38036
94.792282,38037
104.721031,38038
113.035255,38039
119.606789,38040
124.334297,38041
127.144905,38042
127.995277,38043
126.872299,38044
123.793297,38045
118.805725,38046
111.986488,38047
103.440720,38048
93.300171,38049
81.721184,38050
68.882271,38051
54.981380,38052
40.232822,38053
24.863979,38054
9.111803,38055
-6.780854,38056
-22.568968,38057
-38.009129,38058
-52.863293,38059
-66.902443,38060
-79.910133,38061
-91.685829,38062
-102.047966,38063
-110.836807,38064
-117.916832,38065
-123.178894,38066
-126.541870,38067
-127.953903,38068
-127.393227,38069
-124.868492,38070
-120.418617,38071
-114.112213,38072
-106.046494,38073
-96.345825,38074
-85.159760,38075
-72.660759,38076
-59.041527,38077
-44.512028,38078
-29.296272,38079
-13.628846,38080
2.248700,38081
18.091578,38082
33.655529,38083
48.700607,38084
62.994846,38085
76.317879,38086
88.464287,38087
99.246811,38088
108.499222,38089
116.078857,38090
121.868874,38091
125.779991,38092
127.751915,38093
127.754250,38094
125.786957,38095
121.880356,38096
116.094688,38097
108.519157,38098
99.270546,38099
88.491447,38100
76.348045,38101
63.027561,38102
48.735359,38103
33.691788,38104
18.128782,38105
2.286277,38106
-13.591476,38107
-29.259686,38108
-44.476788,38109
-59.008179,38110
-72.629822,38111
-85.131699,38112
-96.321083,38113
-106.025444,38114
-114.095177,38115
-120.405869,38116
-124.860229,38117
-127.389572,38118
-127.954903,38119
-126.547516,38120
-123.189102,38121
-117.931442,38122
-110.855598,38123
-102.070648,38124
-91.712051,38125
-79.939491,38126
-66.934479,38127
-52.897518,38128
-38.045017,38129
-22.605961,38130
-6.818384,38131
9.074315,38132
24.827112,38133
40.197140,38134
54.947437,38135
68.850594,38136
81.692253,38137
93.274437,38138
103.418579,38139
111.968285,38140
118.791733,38141
123.783730,38142
126.867317,38143
127.994949,38144
127.149231,38145
124.343224,38146
119.620163,38147
113.052887,38148
104.742638,38149
94.817528,38150
83.430595,38151
70.757378,38152
56.993275,38153
42.350487,38154
27.054766,38155
11.341932,38156
-4.545763,38157
-20.363375,38158
-35.867039,38159
-50.817726,38160
-64.984940,38161
-78.150261,38162
-90.110710,38163
-100.681900,38164
-109.700836,38165
-117.028481,38166
-122.551857,38167
-126.185814,38168
-127.874321,38169
-127.591347,38170
-125.341255,38171
-121.158737,38172
-115.108269,38173
-107.283142,38174
-97.803993,38175
-86.816971,38176
-74.491463,38177
-61.017490,38178
-46.602795,38179
-31.469608,38180
-15.851244,38181
0.011505,38182
15.874076,38183
31.491911,38184
46.624226,38185
61.037716,38186
74.510170,38187
86.833878,38188
97.818840,38189
107.295692,38190
115.118332,38191
121.166153,38192
125.345917,38193
127.593185,38194
127.873299,38195
126.181953,38196
122.545219,38197
117.019157,38198
109.688980,38199
100.667686,38200
90.094368,38201
78.132034,38202
64.965118,38203
50.796608,38204
35.844948,38205
20.340658,38206
4.522768,38207
-11.364851,38208
-27.077255,38209
-42.372200,38210
-57.013878,38211
-70.776550,38212
-83.448044,38213
-94.832985,38214
-104.755859,38215
-113.063675,38216
-119.628349,38217
-124.348679,38218
-127.151878,38219
-127.994743,38220
-126.864258,38221
-123.777870,38222
-118.783165,38223
-111.957130,38224
-103.405022,38225
-93.258682,38226
-81.674538,38227
-68.831192,38228
-54.926655,38229
-40.175297,38230
-24.804539,38231
-9.051363,38232
6.841361,38233
22.628609,38234
38.066986,38235
52.918468,38236
66.954094,38237
79.957458,38238
91.728096,38239
102.084534,38240
110.867096,38241
117.940392,38242
123.195351,38243
126.550972,38244
127.955513,38245
127.387321,38246
124.855156,38247
120.398064,38248
114.084747,38249
106.012550,38250
96.305923,38251
85.114517,38252
72.610870,38253
58.987759,38254
44.455212,38255
29.237284,38256
13.568597,38257
-2.309283,38258
-18.151560,38259
-33.713985,38260
-48.756634,38261
-63.047585,38262
-76.366508,38263
-88.508072,38264
-99.285065,38265
-108.531357,38266
-116.104378,38267
-121.887383,38268
-125.791214,38269
-127.755676,38270
-127.750481,38271
-125.775719,38272
-121.861832,38273
-116.069160,38274
-108.487015,38275
-99.232285,38276
-88.447655,38277
-76.299400,38278
-62.974815,38279
-48.679325,38280
-33.633331,38281
-18.068798,38282
-2.225694,38283
13.651725,38284
29.318670,38285
44.533600,38286
59.061939,38287
72.679703,38288
85.176941,38289
96.360977,38290
106.059380,38291
114.122635,38292
120.426422,38293
124.873550,38294
127.395470,38295
127.953285,38296
126.538399,38297
123.172638,38298
117.907875,38299
110.825294,38300
102.034081,38301
91.669769,38302
79.892159,38303
66.882828,38304
52.842335,38305
37.987156,38306
22.546320,38307
6.757877,38308
-9.134754,38309
-24.886551,38310
-40.254665,38311
-55.002159,38312
-68.901665,38313
-81.738892,38314
-93.315926,38315
-103.454269,38316
-111.997635,38317
-118.814285,38318
-123.799141,38319
-126.875343,38320
-127.995468,38321
-127.142242,38322
-124.328827,38323
-119.598587,38324
-113.024460,38325
-104.707794,38326
-94.776817,38327
-83.384636,38328
-70.706879,38329
-56.939014,38330
-42.293301,38331
-26.995539,38332
-11.281577,38333
4.606317,38334
20.423193,38335
35.925198,38336
50.873333,38337
65.037132,38338
78.198242,38339
90.153740,38340
100.719299,38341
109.732048,38342
117.053017,38343
122.569336,38344
126.195969,38345
127.876991,38346
127.586494,38347
125.328957,38348
121.139175,38349
115.081757,38350
107.250076,38351
97.764893,38352
86.772438,38353
74.442177,38354
60.964218,38355
46.546356,38356
31.410872,38357
15.791116,38358
-0.072097,38359
-15.934198,38360
-31.550636,38361
-46.680649,38362
-61.090969,38363
-74.559433,38364
-86.878387,38365
-97.857903,38366
-107.328720,38367
-115.144806,38368
-121.185677,38369
-125.358177,38370
-127.597992,38371
-127.870590,38372
-126.171761,38373
-122.527702,38374
-116.994591,38375
-109.657738,38376
-100.630257,38377
-90.051323,38378
-78.084030,38379
-64.912903,38380
-50.740986,38381
-35.786777,38382
-20.280832,38383
-4.462213,38384
11.425202,38385
27.136473,38386
42.429371,38387
57.068119,38388
70.827034,38389
83.493980,38390
94.873672,38391
104.790665,38392
113.092072,38393
119.649895,38394
124.363037,38395
127.158829,38396
127.994179,38397
126.856194,38398
123.762428,38399
118.760574,38400
111.927750,38401
103.369293,38402
93.217163,38403
81.627876,38404
68.780098,38405
54.871918,38406
40.117760,38407
24.745092,38408
8.990921,38409
-6.901865,38410
-22.688244,38411
-38.124832,38412
-52.973633,38413
-67.005722,38414
-80.004768,38415
-91.770348,38416
-102.121078,38417
-110.897369,38418
-117.963921,38419
-123.211784,38420
-126.560051,38421
-127.957100,38422
-127.381386,38423
-124.841797,38424
-120.377480,38425
-114.057259,38426
-105.978584,38427
-96.265999,38428
-85.069252,38429
-72.560959,38430
-58.933975,38431
-44.398388,38432
-29.178291,38433
-13.508345,38434
2.369865,38435
18.211536,38436
33.772434,38437
48.812653,38438
63.100311,38439
76.415131,38440
88.551834,38441
99.323303,38442
108.563469,38443
116.129875,38444
121.905876,38445
125.802406,38446
127.759399,38447
127.746689,38448
125.764458,38449
121.843277,38450
116.043602,38451
108.454842,38452
99.194000,38453
88.403847,38454
76.250740,38455
62.922058,38456
48.623280,38457
33.574863,38458
18.008810,38459
2.165111,38460
-13.711969,38461
-29.377647,38462
-44.590401,38463
-59.115688,38464
-72.729576,38465
-85.222160,38466
-96.400848,38467
-106.093292,38468
-114.150063,38469
-120.446938,38470
-124.886848,38471
-127.401337,38472
-127.951630,38473
-126.529259,38474
-123.156136,38475
-117.884285,38476
-110.794960,38477
-101.997482,38478
-91.627472,38479
-79.844810,38480
-66.831154,38481
-52.787140,38482
-37.929291,38483
-22.486671,38484
-6.697369,38485
9.195190,38486
24.945984,38487
40.312176,38488
55.056866,38489
68.952721,38490
81.785507,38491
93.357384,38492
103.489937,38493
112.026955,38494
118.836815,38495
123.814522,38496
126.883347,38497
127.995964,38498
127.135231,38499
124.314407,38500
119.576988,38501
112.996010,38502
104.672935,38503
94.736084,38504
83.338654,38505
70.656364,38506
56.884739,38507
42.236107,38508
26.936306,38509
11.221219,38510
-4.666869,38511
-20.483007,38512
-35.983353,38513
-50.928928,38514
-65.089317,38515
-78.246201,38516
-90.196739,38517
-100.756683,38518
-109.763229,38519
-117.077515,38520
-122.586784,38521
-126.206085,38522
-127.879631,38523
-127.581612,38524
-125.316628,38525
-121.119591,38526
-115.055214,38527
-107.216995,38528
-97.725777,38529
-86.727882,38530
-74.392876,38531
-60.910934,38532
-46.489906,38533
-31.352129,38534
-15.730985,38535
0.132689,38536
15.994318,38537
31.609356,38538
46.737064,38539
61.144211,38540
74.608673,38541
86.922874,38542
97.896950,38543
107.361725,38544
115.171265,38545
121.205170,38546
125.370415,38547
127.602776,38548
127.867851,38549
126.161545,38550
122.510162,38551
116.970001,38552
109.626472,38553
100.592796,38554
90.008247,38555
78.036011,38556
64.860672,38557
50.685352,38558
35.728596,38559
20.221004,38560
4.401657,38561
-11.485552,38562
-27.195684,38563
-42.486530,38564
-57.122349,38565
-70.877495,38566
-83.539894,38567
-94.914337,38568
-104.825447,38569
-113.120438,38570
-119.671410,38571
-124.377365,38572
-127.165749,38573
-127.993584,38574
-126.848099,38575
-123.746948,38576
-118.737953,38577
-111.898338,38578
-103.333549,38579
-93.175629,38580
-81.581192,38581
-68.728989,38582
-54.817169,38583
-40.060215,38584
-24.685640,38585
-8.930478,38586
6.962369,38587
22.747875,38588
38.182671,38589
53.028790,38590
67.057343,38591
80.052055,38592
91.812576,38593
102.157593,38594
110.927612,38595
117.987427,38596
123.228188,38597
126.569099,38598
127.958649,38599
127.375420,38600
124.828407,38601
120.356865,38602
114.029747,38603
105.944595,38604
96.226051,38605
85.023972,38606
72.511040,38607
58.880184,38608
44.341549,38609
29.119291,38610
13.448089,38611
-2.430446,38612
-18.271511,38613
-33.830879,38614
-48.868664,38615
-63.153023,38616
-76.463730,38617
-88.595573,38618
-99.361511,38619
-108.595551,38620
-116.155350,38621
-121.924332,38622
-125.813568,38623
-127.763100,38624
-127.742859,38625
-125.753174,38626
-121.824699,38627
-116.018021,38628
-108.422646,38629
-99.155693,38630
-88.360016,38631
-76.202065,38632
-62.869286,38633
-48.567226,38634
-33.516388,38635
-17.948820,38636
-2.104527,38637
13.772212,38638
29.436619,38639
44.647194,38640
59.169426,38641
72.779427,38642
85.267357,38643
96.440697,38644
106.127174,38645
114.177460,38646
120.467430,38647
124.900116,38648
127.407173,38649
127.949951,38650
126.520081,38651
123.139610,38652
117.860657,38653
110.764610,38654
101.960861,38655
91.585152,38656
79.797440,38657
66.779472,38658
52.731934,38659
37.871414,38660
22.427019,38661
6.636858,38662
-9.255625,38663
-25.005411,38664
-40.369682,38665
-55.111557,38666
-69.003761,38667
-81.832115,38668
-93.398827,38669
-103.525589,38670
-112.056252,38671
-118.859314,38672
-123.829880,38673
-126.891319,38674
-127.996429,38675
-127.128181,38676
-124.299957,38677
-119.555359,38678
-112.967529,38679
-104.638046,38680
-94.695328,38681
-83.292656,38682
-70.605827,38683
-56.830456,38684
-42.178905,38685
-26.877068,38686
-11.160859,38687
4.727420,38688
20.542816,38689
36.041496,38690
50.984512,38691
65.141479,38692
78.294144,38693
90.239723,38694
100.794044,38695
109.794388,38696
117.101997,38697
122.604202,38698
126.216187,38699
127.882248,38700
127.576706,38701
125.304268,38702
121.099976,38703
115.028648,38704
107.183884,38705
97.686630,38706
86.683311,38707
74.343559,38708
60.857635,38709
46.433449,38710
31.293379,38711
15.670850,38712
-0.193282,38713
-16.054434,38714
-31.668068,38715
-46.793465,38716
-61.197433,38717
-74.657898,38718
-86.967339,38719
-97.935974,38720
-107.394699,38721
-115.197685,38722
-121.224632,38723
-125.382614,38724
-127.607536,38725
-127.865082,38726
-126.151299,38727
-122.492592,38728
-116.945381,38729
-109.595177,38730
-100.555313,38731
-89.965157,38732
-77.987976,38733
-64.808426,38734
-50.629704,38735
-35.670410,38736
-20.161171,38737
-4.341100,38738
11.545898,38739
27.254890,38740
42.543682,38741
57.176567,38742
70.927940,38743
83.585793,38744
94.954979,38745
104.860214,38746
113.148781,38747
119.692894,38748
124.391663,38749
127.172646,38750
127.992966,38751
126.839973,38752
123.731445,38753
118.715317,38754
111.868904,38755
103.297775,38756
93.134079,38757
81.534492,38758
68.677864,38759
54.762409,38760
40.002663,38761
24.626183,38762
8.870032,38763
-7.022871,38764
-22.807499,38765
-38.240498,38766
-53.083931,38767
-67.108948,38768
-80.099327,38769
-91.854790,38770
-102.194092,38771
-110.957840,38772
-118.010910,38773
-123.244568,38774
-126.578117,38775
-127.960175,38776
-127.369431,38777
-124.814987,38778
-120.336227,38779
-114.002205,38780
-105.910576,38781
-96.186089,38782
-84.978668,38783
-72.461098,38784
-58.826374,38785
-44.284706,38786
-29.060284,38787
-13.387831,38788
2.491028,38789
18.331480,38790
33.889313,38791
48.924660,38792
63.205719,38793
76.512314,38794
88.639297,38795
99.399696,38796
108.627617,38797
116.180786,38798
121.942764,38799
125.824707,38800
127.766769,38801
127.739006,38802
125.741852,38803
121.806091,38804
115.992409,38805
108.390434,38806
99.117363,38807
88.316170,38808
76.153374,38809
62.816498,38810
48.511158,38811
33.457909,38812
17.888824,38813
2.043942,38814
-13.832451,38815
-29.495584,38816
-44.703976,38817
-59.223148,38818
-72.829262,38819
-85.312538,38820
-96.480530,38821
-106.161041,38822
-114.204834,38823
-120.487900,38824
-124.913353,38825
-127.412987,38826
-127.948242,38827
-126.510880,38828
-123.123062,38829
-117.837013,38830
-110.734230,38831
-101.924217,38832
-91.542809,38833
-79.750053,38834
-66.727768,38835
-52.676720,38836
-37.813530,38837
-22.367361,38838
-6.576347,38839
9.316058,38840
25.064835,38841
40.427177,38842
55.166241,38843
69.054787,38844
81.878693,38845
93.440254,38846
103.561211,38847
112.085526,38848
118.881783,38849
123.845207,38850
126.899261,38851
127.996872,38852
127.121109,38853
124.285477,38854
119.533699,38855
112.939026,38856
104.603134,38857
94.654549,38858
83.246635,38859
70.555283,38860
56.776154,38861
42.121693,38862
26.817823,38863
11.100496,38864
-4.787971,38865
-20.602621,38866
-36.099632,38867
-51.040085,38868
-65.193634,38869
-78.342072,38870
-90.282684,38871
-100.831375,38872
-109.825523,38873
-117.126450,38874
-122.621597,38875
-126.226250,38876
-127.884827,38877
-127.571770,38878
-125.291885,38879
-121.080338,38880
-115.002060,38881
-107.150749,38882
-97.647469,38883
-86.638718,38884
-74.294228,38885
-60.804325,38886
-46.376976,38887
-31.234621,38888
-15.610712,38889
0.253874,38890
16.114546,38891
31.726774,38892
46.849861,38893
61.250645,38894
74.707108,38895
87.011787,38896
97.974983,38897
107.427658,38898
115.224091,38899
121.244072,38900
125.394791,38901
127.612259,38902
127.862289,38903
126.141022,38904
122.474998,38905
116.920731,38906
109.563866,38907
100.517815,38908
89.922043,38909
77.939919,38910
64.756165,38911
50.574047,38912
35.612213,38913
20.101332,38914
4.280542,38915
-11.606242,38916
-27.314089,38917
-42.600826,38918
-57.230774,38919
-70.978371,38920
-83.631676,38921
-94.995598,38922
-104.894951,38923
-113.177094,38924
-119.714348,38925
-124.405930,38926
-127.179504,38927
-127.992310,38928
-126.831818,38929
-123.715912,38930
-118.692642,38931
-111.839447,38932
-103.261986,38933
-93.092499,38934
-81.487778,38935
-68.626724,38936
-54.707638,38937
-39.945103,38938
-24.566721,38939
-8.809585,38940
7.083371,38941
22.867121,38942
38.298321,38943
53.139061,38944
67.160538,38945
80.146584,38946
91.896980,38947
102.230568,38948
110.988029,38949
118.034363,38950
123.260910,38951
126.587112,38952
127.961678,38953
127.363411,38954
124.801544,38955
120.315567,38956
113.974648,38957
105.876541,38958
96.146095,38959
84.933342,38960
72.411140,38961
58.772552,38962
44.227852,38963
29.001270,38964
13.327569,38965
-2.551608,38966
-18.391447,38967
-33.947739,38968
-48.980644,38969
-63.258400,38970
-76.560883,38971
-88.682999,38972
-99.437859,38973
-108.659653,38974
-116.206207,38975
-121.961174,38976
-125.835815,38977
-127.770409,38978
-127.735130,38979
-125.730507,38980
-121.787460,38981
-115.966774,38982
-108.358192,38983
-99.079010,38984
-88.272301,38985
-76.104660,38986
-62.763695,38987
-48.455082,38988
-33.399418,38989
-17.828825,38990
-1.983358,38991
13.892687,38992
29.554543,38993
44.760746,38994
59.276859,38995
72.879082,38996
85.357704,38997
96.520332,38998
106.194878,38999
114.232185,39000
120.508339,39001
124.926567,39002
127.418762,39003
127.946503,39004
126.501656,39005
123.106483,39006
117.813339,39007
110.703827,39008
101.887558,39009
91.500450,39010
79.702652,39011
66.676056,39012
52.621490,39013
37.755638,39014
22.307699,39015
6.515834,39016
-9.376489,39017
-25.124250,39018
-40.484661,39019
-55.220909,39020
-69.105797,39021
-81.925262,39022
-93.481651,39023
-103.596809,39024
-112.114777,39025
-118.904236,39026
-123.860504,39027
-126.907173,39028
-127.997276,39029
-127.114006,39030
-124.270973,39031
-119.512016,39032
-112.910500,39033
-104.568207,39034
-94.613747,39035
-83.200600,39036
-70.504715,39037
-56.721844,39038
-42.064468,39039
-26.758574,39040
-11.040132,39041
4.848520,39042
20.662420,39043
36.157761,39044
51.095646,39045
65.245773,39046
78.389984,39047
90.325630,39048
100.868690,39049
109.856628,39050
117.150871,39051
122.638962,39052
126.236290,39053
127.887383,39054
127.566803,39055
125.279472,39056
121.060677,39057
114.975441,39058
107.117592,39059
97.608276,39060
86.594101,39061
74.244881,39062
60.750999,39063
46.320496,39064
31.175858,39065
15.550570,39066
-0.314466,39067
-16.174654,39068
-31.785471,39069
-46.906242,39070
-61.303844,39071
-74.756302,39072
-87.056221,39073
-98.013962,39074
-107.460594,39075
-115.250465,39076
-121.263481,39077
-125.406944,39078
-127.616959,39079
-127.859467,39080
-126.130722,39081
-122.457375,39082
-116.896065,39083
