
0
"-79,812622"
"-66,798279"
"-52,754429"
"-37,897514"
"-22,456516"
"-6,669412"
"9,220484"
"24,968269"
"40,331242"
"55,072617"
"68,965202"
"81,794876"
"93,363914"
"103,494003"
"112,029022"
"118,837418"
"123,81427"
"126,882866"
"127,995918"
"127,136261"
"124,317154"
"119,582047"
"113,003914"
"104,684135"
"94,750938"
"83,357422"
"70,679184"
"56,911621"
"42,266922"
"26,970797"
"11,258991"
"-4,626341"
"-20,440371"
"-35,939369"
"-50,88446"
"-65,045311"
"-78,203667"
"-90,156731"
"-100,720276"
"-109,731499"
"-117,051521"
"-122,567513"
"-126,194466"
"-127,87648"
"-127,587639"
"-125,332382"
"-121,145477"
"-115,091446"
"-107,263603"
"-97,782593"
"-86,794533"
"-74,468773"
"-60,995281"
"-46,581722"
"-31,450232"
"-15,834023"
"0,026221"
"15,886063"
"31,501064"
"46,630566"
"61,041382"
"74,511421"
"86,833069"
"97,816422"
"107,292213"
"115,114388"
"121,162399"
"125,343025"
"127,591835"
"127,874168"
"126,185677"
"122,552383"
"117,030289"
"109,704491"
"100,687904"
"90,119499"
"78,162148"
"65,000137"
"50,836334"
"35,889034"
"20,388599"
"4,573932"
"-11,31123"
"-27,02206"
"-42,316422"
"-56,958591"
"-70,7229"
"-83,397217"
"-94,786194"
"-104,714302"
"-113,028534"
"-119,600739"
"-124,329636"
"-127,142334"
"-127,995483"
"-126,875938"
"-123,800957"
"-118,817924"
"-112,003639"
"-103,463135"
"-93,328026"
"-81,754532"
"-68,921013"
"-55,025272"
"-40,281464"
"-24,916832"
"-9,168176"
"6,721783"
"22,508144"
"37,947605"
"52,802208"
"66,84301"
"79,853615"
"91,633499"
"102,001099"
"110,796646"
"117,88456"
"123,155617"
"126,528572"
"127,951431"
"127,402283"
"124,88958"
"120,452049"
"114,158081"
"106,104691"
"96,415985"
"85,241295"
"72,752846"
"59,143112"
"44,621853"
"29,412874"
"13,750575"
"-2,123651"
"-17,965147"
"-33,529758"
"-48,577602"
"-62,876759"
"-76,206841"
"-88,362411"
"-99,156113"
"-108,421608"
"-116,016075"
"-121,822479"
"-125,751328"
"-127,742065"
"-127,764023"
"-125,816841"
"-121,93055"
"-116,165031"
"-108,609154"
"-99,379364"
"-88,61792"
"-76,490677"
"-63,184544"
"-48,904591"
"-33,870914"
"-18,315208"
"-2,477224"
"13,398938"
"29,068594"
"44,290237"
"58,829269"
"72,461609"
"84,977158"
"96,183022"
"105,906487"
"113,997696"
"120,331947"
"124,811615"
"127,367661"
"127,960686"
"126,581551"
"123,251511"
"118,021896"
"110,973297"
"102,214355"
"91,880058"
"80,129684"
"67,144341"
"53,124146"
"38,285191"
"22,856178"
"7,074899"
"-8,815419"
"-24,569872"
"-39,945648"
"-54,705772"
"-68,622765"
"-81,482117"
"-93,085655"
"-103,254532"
"-111,832031"
"-118,685951"
"-123,710648"
"-126,828697"
"-127,992027"
"-127,182716"
"-124,413239"
"-119,726273"
"-113,194061"
"-104,917274"
"-95,023483"
"-83,665169"
"-71,01738"
"-57,275063"
"-42,650005"
"-27,367617"
"-11,663433"
"4,22051"
"20,039406"
"35,54945"
"50,511597"
"64,695251"
"77,881805"
"89,868027"
"100,469177"
"109,521881"
"116,886604"
"122,449852"
"126,12587"
"127,858002"
"127,61956"
"125,414223"
"121,27597"
"115,268585"
"107,48465"
"98,044136"
"87,092552"
"74,798676"
"61,351978"
"46,959717"
"31,843699"
"16,236898"
"0,379851"
"-15,483049"
"-31,107323"
"-46,252163"
"-60,684151"
"-74,180862"
"-86,534286"
"-97,554016"
"-107,070229"
"-114,936249"
"-121,030846"
"-125,260086"
"-127,558784"
"-127,891525"
"-126,253174"
"-122,668976"
"-117,194176"
"-109,913155"
"-100,938126"
"-90,40741"
"-78,483322"
"-65,349632"
"-51,208752"
"-36,278637"
"-20,789385"
"-4,979722"
"10,906689"
"26,625004"
"41,932968"
"56,59465"
"70,384087"
"83,088745"
"94,512817"
"104,48024"
"112,837395"
"119,455467"
"124,232468"
"127,094765"
"127,998253"
"126,929001"
"123,903488"
"118,968353"
"112,199646"
"103,701691"
"93,605469"
"82,066574"
"69,262848"
"55,391632"
"40,666702"
"25,315012"
"9,573159"
"-6,316236"
"-22,108284"
"-37,559597"
"-52,43203"
"-66,496368"
"-79,535851"
"-91,34951"
"-101,755264"
"-110,592751"
"-117,725754"
"-123,044334"
"-126,466537"
"-127,939606"
"-127,440842"
"-124,977928"
"-120,588821"
"-114,341179"
"-106,331284"
"-96,682587"
"-85,543793"
"-73,086578"
"-59,502941"
"-45,002228"
"-29,807932"
"-14,154228"
"1,717623"
"17,563004"
"33,137695"
"48,201664"
"62,522739"
"75,880196"
"88,068176"
"98,898827"
"108,205223"
"115,843933"
"121,697235"
"125,674911"
"127,71566"
"127,788025"
"125,890892"
"122,053497"
"116,334984"
"108,823494"
"99,634789"
"88,910492"
"76,815887"
"63,537373"
"49,27961"
"34,262341"
"18,71701"
"2,883209"
"-12,995029"
"-28,672985"
"-43,909027"
"-58,46833"
"-72,126511"
"-84,673058"
"-95,914604"
"-105,677895"
"-113,812454"
"-120,192909"
"-124,720917"
"-127,326706"
"-127,970108"
"-126,641197"
"-123,360474"
"-118,178482"
"-111,175102"
"-102,458267"
"-92,162315"
"-80,445946"
"-67,489716"
"-53,493324"
"-38,672482"
"-23,25561"
"-7,480316"
"8,410266"
"24,171227"
"39,559654"
"54,338383"
"68,279633"
"81,168541"
"92,806465"
"103,01403"
"111,633919"
"118,533287"
"123,605789"
"126,773247"
"127,986855"
"127,22789"
"124,508072"
"119,869301"
"113,383072"
"105,149368"
"95,295067"
"83,972061"
"71,354866"
"57,637924"
"43,032658"
"27,764162"
"12,067758"
"-3,814637"
"-19,638241"
"-35,159172"
"-50,138226"
"-64,344536"
"-77,559158"
"-89,578415"
"-100,217072"
"-109,311157"
"-116,72052"
"-122,330956"
"-126,056"
"-127,838242"
"-127,650208"
"-125,494797"
"-121,405243"
"-115,444557"
"-107,704613"
"-98,304703"
"-87,389694"
"-75,127823"
"-61,708057"
"-47,337238"
"-32,236843"
"-16,639608"
"-0,785921"
"15,079881"
"30,713266"
"45,873295"
"60,326309"
"73,849564"
"86,234634"
"97,290634"
"106,847168"
"114,75695"
"120,898071"
"125,17588"
"127,52446"
"127,907593"
"126,319397"
"122,784325"
"117,35688"
"110,120705"
"101,187325"
"90,69442"
"78,803711"
"65,698463"
"51,580654"
"36,667873"
"21,18996"
"5,385463"
"-10,502038"
"-26,227678"
"-41,549091"
"-56,230141"
"-70,044563"
"-82,779434"
"-94,238495"
"-104,245132"
"-112,645111"
"-119,30899"
"-124,134041"
"-127,045914"
"-127,999733"
"-126,980782"
"-124,004776"
"-119,117584"
"-112,394524"
"-103,939209"
"-93,881966"
"-82,377785"
"-69,603989"
"-55,757431"
"-41,051533"
"-25,712936"
"-9,978047"
"5,910626"
"21,708204"
"37,171211"
"52,061325"
"66,149055"
"79,217285"
"91,064598"
"101,508408"
"110,387741"
"117,565758"
"122,931824"
"126,403236"
"127,926491"
"127,478111"
"125,065018"
"120,724388"
"114,523125"
"106,556808"
"96,948212"
"85,845436"
"73,419579"
"59,862171"
"45,382149"
"30,20269"
"14,557739"
"-1,311579"
"-17,160683"
"-32,7453"
"-47,825245"
"-62,168091"
"-75,552788"
"-87,773056"
"-98,640533"
"-107,987747"
"-115,670631"
"-121,57077"
"-125,597237"
"-127,687965"
"-127,810738"
"-125,963669"
"-122,175209"
"-116,503769"
"-109,036736"
"-99,889206"
"-89,202164"
"-77,14032"
"-63,889568"
"-49,654137"
"-34,653423"
"-19,118624"
"-3,289164"
"12,590989"
"28,277086"
"43,52737"
"58,106804"
"71,79068"
"84,368103"
"95,645226"
"105,448235"
"113,62606"
"120,05265"
"124,628967"
"127,28447"
"127,978241"
"126,699577"
"123,468185"
"118,333885"
"111,375786"
"102,701149"
"92,443649"
"80,761391"
"67,834419"
"53,861965"
"39,059383"
"23,654806"
"7,885657"
"-8,005029"
"-23,772339"
"-39,173264"
"-53,97044"
"-67,935814"
"-80,854149"
"-92,526337"
"-102,772484"
"-111,434685"
"-118,379425"
"-123,49968"
"-126,716522"
"-127,980385"
"-127,27179"
"-124,601646"
"-120,011116"
"-113,570946"
"-105,380394"
"-95,565697"
"-84,278122"
"-71,691628"
"-58,00021"
"-43,414879"
"-28,160427"
"-12,471961"
"3,408726"
"19,236876"
"34,768543"
"49,764351"
"63,993179"
"77,235725"
"89,287903"
"99,963951"
"109,099335"
"116,553253"
"122,210831"
"125,984863"
"127,817184"
"127,679565"
"125,574112"
"121,533287"
"115,61937"
"107,923492"
"98,56427"
"87,685959"
"75,456215"
"62,063515"
"47,714283"
"32,629665"
"17,042152"
"1,191982"
"-14,676559"
"-30,318903"
"-45,493965"
"-59,967861"
"-73,517517"
"-85,934113"
"-97,026268"
"-106,623032"
"-114,576492"
"-120,764084"
"-125,090424"
"-127,488846"
"-127,922379"
"-126,384346"
"-122,898445"
"-117,51841"
"-110,327148"
"-101,435501"
"-90,980515"
"-79,123306"
"-66,046638"
"-51,952038"
"-37,056744"
"-21,590324"
"-5,791149"
"10,097281"
"25,83009"
"41,164799"
"55,865067"
"69,70433"
"82,469292"
"93,963219"
"104,008965"
"112,451706"
"119,161308"
"124,03437"
"126,995789"
"127,999916"
"127,031288"
"124,10482"
"119,265617"
"112,588264"
"104,175682"
"94,157516"
"82,688171"
"69,94442"
"56,122673"
"41,435947"
"26,110601"
"10,382833"
"-5,504957"
"-21,307903"
"-36,782448"
"-51,690094"
"-65,801079"
"-78,897926"
"-90,778778"
"-101,260529"
"-110,181625"
"-117,404579"
"-122,818069"
"-126,338654"
"-127,912086"
"-127,514099"
"-125,150841"
"-120,858734"
"-114,703918"
"-106,781265"
"-97,212868"
"-86,14621"
"-73,751846"
"-60,220798"
"-45,761616"
"-30,597145"
"-14,961104"
"0,90552"
"16,758188"
"32,352577"
"47,448338"
"61,812817"
"75,224625"
"87,477043"
"98,381256"
"107,769188"
"115,496162"
"121,443085"
"125,518295"
"127,658989"
"127,832169"
"126,035179"
"122,2957"
"116,671371"
"109,248886"
"100,142624"
"89,492943"
"77,463974"
"64,241119"
"50,02816"
"35,044155"
"19,520044"
"3,695086"
"-12,186822"
"-27,880905"
"-43,145279"
"-57,74469"
"-71,454124"
"-84,062294"
"-95,374878"
"-105,217522"
"-113,43853"
"-119,911194"
"-124,535759"
"-127,240952"
"-127,985085"
"-126,756676"
"-123,574661"
"-118,488091"
"-111,575356"
"-102,942993"
"-92,724052"
"-81,076027"
"-68,178436"
"-54,230068"
"-39,445892"
"-24,053766"
"-8,290918"
"7,59971"
"23,373211"
"38,786476"
"53,601959"
"67,591316"
"80,53894"
"92,245277"
"102,529907"
"111,234329"
"118,22438"
"123,392326"
"126,658524"
"127,972633"
"127,3144"
"124,69397"
"120,151726"
"113,757675"
"105,610359"
"95,835365"
"84,583328"
"72,027672"
"58,361908"
"43,796661"
"28,55641"
"12,876039"
"-3,002779"
"-18,835318"
"-34,377563"
"-49,389973"
"-63,641174"
"-76,911522"
"-88,99649"
"-99,709831"
"-108,886414"
"-116,384819"
"-122,08947"
"-125,912453"
"-127,794846"
"-127,707634"
"-125,652168"
"-121,660118"
"-115,793015"
"-108,141281"
"-98,822853"
"-87,981346"
"-75,783844"
"-62,41835"
"-48,090847"
"-33,022156"
"-17,444523"
"-1,598031"
"14,273091"
"29,924232"
"45,114178"
"59,60881"
"73,184738"
"85,632729"
"96,760925"
"106,39782"
"114,39489"
"120,628876"
"125,003708"
"127,45195"
"127,935875"
"126,448021"
"123,01133"
"117,678749"
"110,532486"
"101,682663"
"91,265686"
"79,442108"
"66,394142"
"52,322899"
"37,44524"
"21,990471"
"6,196777"
"-9,692423"
"-25,432241"
"-40,78009"
"-55,499428"
"-69,363396"
"-82,158325"
"-93,687004"
"-103,771759"
"-112,257164"
"-119,012428"
"-123,933456"
"-126,944382"
"-127,998825"
"-127,080513"
"-124,203606"
"-119,412445"
"-112,780876"
"-104,411102"
"-94,432121"
"-82,997726"
"-70,284157"
"-56,48735"
"-41,819946"
"-26,508005"
"-10,787517"
"5,099232"
"20,907391"
"36,393318"
"51,318344"
"65,452438"
"78,577766"
"90,492043"
"101,011627"
"109,974396"
"117,242218"
"122,703079"
"126,272804"
"127,896393"
"127,548813"
"125,235413"
"120,991867"
"114,88356"
"107,004639"
"97,476547"
"86,446121"
"74,083366"
"60,578819"
"46,140621"
"30,991291"
"15,364318"
"-0,499453"
"-16,355528"
"-31,959526"
"-47,070957"
"-61,456921"
"-74,895699"
"-87,180161"
"-98,120987"
"-107,549545"
"-115,320534"
"-121,314171"
"-125,438087"
"-127,628723"
"-127,852318"
"-126,105423"
"-122,414955"
"-116,837807"
"-109,45993"
"-100,395027"
"-89,782822"
"-77,786858"
"-64,592018"
"-50,40168"
"-35,434536"
"-19,92127"
"-4,100971"
"11,782533"
"27,484442"
"42,762753"
"57,381996"
"71,116859"
"83,755646"
"95,103577"
"104,985748"
"113,249847"
"119,768524"
"124,441299"
"127,196159"
"127,990639"
"126,8125"
"123,679893"
"118,641106"
"111,773796"
"103,183807"
"93,003517"
"81,389847"
"68,521767"
"54,597622"
"39,832001"
"24,452482"
"8,696096"
"-7,194316"
"-22,973848"
"-38,399303"
"-53,232937"
"-67,246132"
"-80,222916"
"-91,963287"
"-102,286301"
"-111,032852"
"-118,068138"
"-123,283737"
"-126,599251"
"-127,963593"
"-127,355736"
"-124,785034"
"-120,291122"
"-113,943253"
"-105,839264"
"-96,104065"
"-84,88768"
"-72,362991"
"-58,723022"
"-44,178005"
"-28,952105"
"-13,279987"
"2,594167"
"18,428354"
"33,978611"
"49,005356"
"63,277069"
"76,573868"
"88,69088"
"99,441422"
"108,659859"
"116,204155"
"121,958084"
"125,832993"
"127,769173"
"127,736794"
"125,736366"
"121,798698"
"115,984459"
"108,38324"
"99,112144"
"88,314018"
"76,15522"
"62,823097"
"48,523048"
"33,475395"
"17,911987"
"2,072605"
"-13,79871"
"-29,457426"
"-44,662289"
"-59,179031"
"-72,783997"
"-85,26757"
"-96,437416"
"-106,121445"
"-114,170441"
"-120,460396"
"-124,894409"
"-127,404152"
"-127,950974"
"-126,526428"
"-123,152481"
"-117,881104"
"-110,793526"
"-101,998932"
"-91,632828"
"-79,854927"
"-66,846687"
"-52,80854"
"-37,95676"
"-22,520176"
"-6,736622"
"9,150723"
"24,897083"
"40,25985"
"55,002331"
"68,897385"
"81,730919"
"93,305222"
"103,441963"
"111,984955"
"118,802582"
"123,78981"
"126,869781"
"127,995064"
"127,148308"
"124,34256"
"119,621056"
"113,056526"
"104,75013"
"94,829834"
"83,448479"
"70,781425"
"57,023834"
"42,387669"
"27,098431"
"11,391685"
"-4,490574"
"-20,303646"
"-35,803898"
"-50,752514"
"-64,919182"
"-78,085632"
"-90,049004"
"-100,624977"
"-109,65062"
"-116,986855"
"-122,520653"
"-126,166771"
"-127,869019"
"-127,601166"
"-125,367355"
"-121,201988"
"-115,16925"
"-107,362091"
"-97,90078"
"-86,931107"
"-74,62207"
"-61,163326"
"-46,76223"
"-31,640665"
"-16,031605"
"-0,175545"
"15,68322"
"31,300352"
"46,435234"
"60,854683"
"74,33654"
"86,67308"
"97,67424"
"107,170517"
"115,01561"
"121,088638"
"125,296043"
"127,572998"
"127,884415"
"126,225502"
"122,621819"
"117,128883"
"109,831329"
"100,841599"
"90,29818"
"78,363525"
"65,221519"
"51,074635"
"36,140839"
"20,650215"
"4,841431"
"-11,041946"
"-26,755198"
"-42,056229"
"-56,709293"
"-70,488632"
"-83,181946"
"-94,593658"
"-104,547966"
"-112,891479"
"-119,495667"
"-124,258766"
"-127,107391"
"-127,997665"
"-126,915863"
"-123,878647"
"-118,932823"
"-112,154579"
"-103,648361"
"-93,545219"
"-82,000816"
"-69,193016"
"-55,319145"
"-40,592972"
"-25,241375"
"-9,50088"
"6,385994"
"22,174479"
"37,621319"
"52,488522"
"66,547028"
"79,580238"
"91,387344"
"101,78643"
"110,617287"
"117,743843"
"123,056313"
"126,472832"
"127,940773"
"127,437515"
"124,97081"
"120,578659"
"114,328743"
"106,317352"
"96,667915"
"85,529099"
"73,072533"
"59,490124"
"44,991142"
"29,798981"
"14,147701"
"-1,721554"
"-17,564285"
"-33,136402"
"-48,197979"
"-62,516968"
"-75,872749"
"-88,059547"
"-98,889603"
"-108,196053"
"-115,835518"
"-121,690285"
"-125,670158"
"-127,713814"
"-127,789764"
"-125,896843"
"-122,064217"
"-116,350937"
"-108,845016"
"-99,662109"
"-88,943695"
"-76,854912"
"-63,58202"
"-49,329514"
"-34,316978"
"-18,775715"
"-2,945175"
"12,930742"
"28,607435"
"43,843369"
"58,403801"
"72,0644"
"84,614693"
"95,86132"
"105,630997"
"113,773201"
"120,162491"
"124,700424"
"127,317085"
"127,972153"
"126,655533"
"123,38752"
"118,21846"
"111,227997"
"102,523827"
"92,240059"
"80,535133"
"67,589401"
"53,602306"
"38,789356"
"23,378773"
"7,607989"
"-8,280012"
"-24,040442"
"-39,430477"
"-54,213001"
"-68,160263"
"-81,057365"
"-92,705612"
"-102,925529"
"-111,559662"
"-118,474976"
"-123,564934"
"-126,751114"
"-127,984421"
"-127,245865"
"-124,546806"
"-119,928841"
"-113,46312"
"-105,24926"
"-95,413811"
"-84,108307"
"-71,506935"
"-57,803848"
"-43,210175"
"-27,950752"
"-12,26069"
"3,618274"
"19,441492"
"34,965172"
"49,950138"
"64,16552"
"77,392288"
"89,426666"
"100,083244"
"109,197823"
"116,629974"
"122,265198"
"126,016663"
"127,826569"
"127,667046"
"125,540535"
"121,479805"
"115,547424"
"107,834785"
"98,460732"
"87,569672"
"75,329422"
"61,928555"
"47,573551"
"32,485577"
"16,897093"
"1,048272"
"-14,816699"
"-30,453386"
"-45,620876"
"-60,08548"
"-73,624336"
"-86,028854"
"-97,107918"
"-106,690826"
"-114,629936"
"-120,802925"
"-125,114693"
"-127,498802"
"-127,918526"
"-126,367386"
"-122,869293"
"-117,478134"
"-110,276978"
"-101,376762"
"-90,914635"
"-79,051765"
"-65,97094"
"-51,873692"
"-36,977219"
"-21,511034"
"-5,713426"
"10,172211"
"25,901121"
"41,230972"
"55,925571"
"69,758514"
"82,516685"
"94,00351"
"104,042015"
"112,477524"
"119,180084"
"124,046417"
"127,001556"
"127,999962"
"127,02626"
"124,095444"
"119,252678"
"112,572571"
"104,158043"
"94,138748"
"82,669037"
"69,925636"
"56,104877"
"41,419708"
"26,096382"
"10,370985"
"-5,5142"
"-21,314426"
"-36,786259"
"-51,691322"
"-65,799973"
"-78,894829"
"-90,774147"
"-101,254898"
"-110,175598"
"-117,398811"
"-122,813248"
"-126,33548"
"-127,911255"
"-127,516281"
"-125,156647"
"-120,868706"
"-114,718529"
"-106,800873"
"-97,237717"
"-86,176414"
"-73,787376"
"-60,261486"
"-45,80714"
"-30,647041"
"-15,014757"
"0,84886"
"16,6994"
"32,292648"
"47,388363"
"61,753956"
"75,168098"
"87,424118"
"98,333183"
"107,727219"
"115,461487"
"121,416824"
"125,50148"
"127,652512"
"127,836792"
"126,051476"
"122,324066"
"116,711998"
"109,301727"
"100,207436"
"89,569237"
"77,551033"
"64,33799"
"50,133682"
"35,15696"
"19,638571"
"3,817608"
"-12,062174"
"-27,756113"
"-43,022411"
"-57,625854"
"-71,341454"
"-83,957878"
"-95,280762"
"-105,135643"
"-113,370682"
"-119,859009"
"-124,500648"
"-127,224091"
"-127,987381"
"-126,778748"
"-123,616821"
"-118,550323"
"-111,657295"
"-103,043953"
"-92,843002"
"-81,211601"
"-68,328972"
"-54,393585"
"-39,620148"
"-24,23628"
"-8,479001"
"7,408915"
"23,18268"
"38,59927"
"53,421154"
"67,419968"
"80,380043"
"92,101685"
"102,404305"
"111,129173"
"118,141861"
"123,33432"
"126,626556"
"127,967834"
"127,337502"
"124,745262"
"120,231056"
"113,864441"
"105,743492"
"95,993347"
"84,764221"
"72,229126"
"58,581181"
"44,03067"
"28,801773"
"13,129124"
"-2,745807"
"-18,578432"
"-34,124817"
"-49,145439"
"-63,408871"
"-76,695351"
"-88,800179"
"-99,53685"
"-108,739944"
"-116,26767"
"-122,004051"
"-125,860695"
"-127,778183"
"-127,726982"
"-125,707878"
"-121,751976"
"-115,920219"
"-108,302475"
"-99,016098"
"-88,204163"
"-76,033264"
"-62,690907"
"-48,38266"
"-33,328979"
"-17,761795"
"-1,920951"
"13,949489"
"29,605007"
"44,804398"
"59,31348"
"72,908714"
"85,38063"
"96,537086"
"106,206177"
"114,23893"
"120,511597"
"124,927528"
"127,418686"
"127,946686"
"126,503395"
"123,111046"
"117,821915"
"110,717491"
"101,907227"
"91,526863"
"79,736336"
"66,7173"
"52,670338"
"37,811882"
"22,370855"
"6,585155"
"-9,302002"
"-25,045841"
"-40,403797"
"-55,139248"
"-69,025162"
"-81,847595"
"-93,408989"
"-103,531227"
"-112,058342"
"-118,858955"
"-123,8283"
"-126,889809"
"-127,996307"
"-127,130753"
"-124,306473"
"-119,566994"
"-112,985329"
"-104,662888"
"-94,72789"
"-83,333412"
"-70,655006"
"-56,888004"
"-42,244526"
"-26,950178"
"-11,240606"
"4,64215"
"20,453384"
"35,94949"
"50,89172"
"65,04985"
"78,205757"
"90,156731"
"100,718651"
"109,72879"
"117,048317"
"122,564468"
"126,192261"
"127,875786"
"127,589119"
"125,336662"
"121,153137"
"115,102982"
"107,279427"
"97,803001"
"86,819717"
"74,498787"
"61,030048"
"46,62101"
"31,493677"
"15,881116"
"0,023873"
"-15,833738"
"-31,447397"
"-46,576542"
"-60,988075"
"-74,459961"
"-86,78463"
"-97,772194"
"-107,25338"
"-115,082092"
"-121,137718"
"-125,326965"
"-127,585281"
"-127,877884"
"-126,200249"
"-122,578232"
"-117,067635"
"-109,753365"
"-100,748108"
"-90,19062"
"-78,243546"
"-65,090965"
"-50,935524"
"-35,995312"
"-20,500515"
"-4,689863"
"11,193046"
"26,903502"
"42,199451"
"56,84523"
"70,615189"
"83,297165"
"94,695778"
"104,635399"
"112,962883"
"119,549942"
"124,295082"
"127,125183"
"127,996658"
"126,896072"
"123,840385"
"118,876671"
"112,081406"
"103,559296"
"93,441628"
"81,884293"
"69,065361"
"55,182331"
"40,4491"
"25,092663"
"9,34962"
"-6,537473"
"-22,323843"
"-37,766266"
"-52,62682"
"-66,676544"
"-79,698975"
"-91,493477"
"-101,878326"
"-110,693527"
"-117,803253"
"-123,097969"
"-126,496101"
"-127,945297"
"-127,423218"
"-124,93792"
"-120,527679"
"-114,26046"
"-106,232819"
"-96,568428"
"-85,416199"
"-72,947952"
"-59,355785"
"-44,849117"
"-29,651455"
"-13,996948"
"1,873211"
"17,71451"
"33,282879"
"48,338455"
"62,649273"
"75,99485"
"88,169563"
"98,985832"
"108,277016"
"115,899971"
"121,737228"
"125,698875"
"127,723862"
"127,780983"
"125,869377"
"122,018478"
"116,287636"
"108,765129"
"99,566864"
"88,834557"
"76,733574"
"63,45034"
"49,189522"
"34,170834"
"18,625671"
"2,793541"
"-13,08163"
"-28,755251"
"-43,985836"
"-58,538723"
"-72,189697"
"-84,728439"
"-95,961761"
"-105,716583"
"-113,842621"
"-120,214668"
"-124,734558"
"-127,332642"
"-127,968895"
"-126,633522"
"-123,347084"
"-118,160225"
"-111,152863"
"-102,432945"
"-92,134834"
"-80,417191"
"-67,460548"
"-53,464539"
"-38,644787"
"-23,229635"
"-7,456579"
"8,43136"
"24,189398"
"39,574745"
"54,350361"
"68,288589"
"81,17469"
"92,810127"
"103,015625"
"111,633942"
"118,53231"
"123,604431"
"126,772163"
"127,986702"
"127,229332"
"124,511726"
"119,875755"
"113,392838"
"105,162865"
"95,312637"
"83,993912"
"71,381088"
"57,668484"
"43,067375"
"27,802719"
"12,109706"
"-3,769884"
"-19,591391"
"-35,11105"
"-50,089748"
"-64,296707"
"-77,513046"
"-89,535126"
"-100,177727"
"-109,276878"
"-116,692383"
"-122,309998"
"-126,043167"
"-127,834373"
"-127,656021"
"-125,510857"
"-121,431931"
"-115,482086"
"-107,752998"
"-98,363747"
"-87,458984"
"-75,206741"
"-61,795773"
"-47,432713"
"-32,338848"
"-16,746737"
"-0,896604"
"14,96734"
"30,600683"
"45,762554"
"60,21936"
"73,74836"
"86,141106"
"97,206665"
"106,774551"
"114,697342"
"120,852982"
"125,146629"
"127,512123"
"127,913025"
"126,343147"
"122,826691"
"117,417831"
"110,199898"
"101,284096"
"90,8078"
"78,932419"
"65,840919"
"51,734997"
"36,831989"
"21,361504"
"5,561901"
"-10,323396"
"-26,049639"
"-41,374531"
"-56,061962"
"-69,885635"
"-82,632576"
"-94,106384"
"-104,130287"
"-112,549843"
"-119,235321"
"-124,083733"
